,year,name
13740,2019,National Council for Air and Stream Improvement
13741,2019,Weyerhaeuser (United States)
13744,2022,Public Policy Institute of California
13761,2017,Appalachian State University
13763,2019,Macomb Community College
13764,2017,Meredith College
13765,2017,Catawba County Schools
13770,2017,Old Dominion University
13776,2019,North Carolina Department of Environmental Quality
13777,2017,Randolph–Macon College
13781,2019,College Station Medical Center
13782,2019,Texas College
13783,2018,Genesis Laboratories
13784,2018,Kazakh Research Institute of Plant Protection and Quarantine
13785,2018,Charles University
13786,2024,Louisiana State University
13789,2024,Colorado School of Public Health
13790,2022,Southern Nevada Water Authority
13792,2022,Training Programs in Epidemiology and Public Health Interventions Network
13796,2022,Lee University
13800,2019,McGill University
13810,2021,Purdue University Fort Wayne
13812,2017,Robert W. Holley Center for Agriculture & Health
13816,2019,Archer Daniels Midland (United States)
13818,2022,Jet Propulsion Laboratory
13819,2022,Lawrence Berkeley National Laboratory
13830,2017,Gansu Research Academy of Forestry Science and Technology
13832,2023,Sidney Kimmel Comprehensive Cancer Center
13833,2021,SUNY College of Environmental Science and Forestry
13834,2021,State University of New York
13836,2023,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria
13837,2023,Département Environnement et Agronomie
13839,2018,Miami University
13840,2021,"University of California, Riverside"
13846,2024,Western Illinois University
13847,2024,Decision Sciences (United States)
13851,2023,College of West Anglia
13852,2023,Middle Tennessee State University
13853,2023,University of Groningen
13855,2023,Central European University
13856,2023,National School of Political Science and Public Administration
13859,2022,Center for Advancing Health
13862,2019,Covenant University
13867,2022,Health First
13869,2019,Southwestern University of Finance and Economics
13870,2019,Olivet Nazarene University
13874,2018,Mercy University
13876,2021,Moscow State University
13879,2023,Columbus Oncology and Hematology Associates
13885,2021,Universitat Autònoma de Barcelona
13886,2021,Centre de Recerca en Sanitat Animal
13892,2023,Los Alamos National Laboratory
13896,2023,Triangle
13901,2017,DeSales University
13902,2021,Beth Israel Deaconess Medical Center
13904,2021,Yale New Haven Health System
13905,2024,Henry Ford Hospital
13907,2023,Centre for Research on Ecology and Forestry Applications
13911,2023,University of Antwerp
13914,2023,Ecologie des Forêts de Guyane
13916,2023,Centre de Coopération Internationale en Recherche Agronomique pour le Développement
13918,2023,Institut de Biologia Evolutiva
13919,2023,Universitat de Barcelona
13934,2019,University of Massachusetts Lowell
13936,2017,Augustana University
13937,2017,Illumina (United States)
13940,2017,University of Wisconsin–Milwaukee
13947,2017,Center for Social and Economic Research
13950,2019,Virginia Department of Agriculture and Consumer Services
13951,2023,Baylor College of Medicine
13953,2023,Texas Orthopedic Hospital
13954,2023,Education & Research Foundation
13958,2020,Tarleton State University
13959,2020,Abilene Christian University
13961,2023,University of Zurich
13964,2022,U.S. Army Center for Health Promotion and Preventive Medicine
13965,2022,Concord University
13966,2022,Marshall University
13969,2023,Federal Reserve Bank of San Francisco
13970,2023,Federal Reserve Bank of Richmond
13973,2020,Chan Zuckerberg Initiative (United States)
13974,2018,United States Department of Energy
13976,2017,Denver Botanic Gardens
13982,2019,Universidade Estadual de Campinas (UNICAMP)
13983,2019,"Edward Hines, Jr. VA Hospital"
13989,2022,Brooklyn College
13994,2022,Plant (United States)
13995,2017,University of Regina
14006,2018,Hiroshima University
14009,2017,Portland Public Schools
14011,2017,ChangeLab Solutions
14015,2023,Wake Forest University
14016,2023,Inter-American Development Bank
14017,2022,Center for Astrophysics Harvard & Smithsonian
14019,2017,The University of Texas at Arlington
14022,2021,California Animal Hospital
14024,2018,Lawrence University
14025,2018,Pacific University Oregon
14029,2021,Illinois State Museum
14030,2021,East China Normal University
14031,2021,Nanjing Forestry University
14032,2021,University of Missouri–St. Louis
14035,2023,Health and Human Development (2HD) Research Network
14038,2019,Council of Economic Advisers
14043,2019,Georgia Southwestern State University
14059,2018,Museum of London Archaeology
14065,2022,Community Food Bank
14071,2018,Gallagher (United States)
14074,2023,College of Business Administration
14084,2022,"California State University, Sacramento"
14087,2018,University of Maryland Eastern Shore
14088,2023,William & Mary
14089,2023,National Geographic Society
14091,2023,Department of Land and Natural Resources
14094,2019,Menzies School of Health Research
14096,2019,Chinese Academy of Medical Sciences & Peking Union Medical College
14098,2019,ICF International (United States)
14100,2021,Office of the Director
14105,2017,Valparaiso University
14108,2024,Sabancı Üniversitesi
14109,2024,Universidad Carlos III de Madrid
14114,2021,Center for Drug Evaluation and Research
14118,2021,University School
14120,2018,West Cancer Center
14123,2018,Campbell Clinic
14128,2020,Western Oregon University
14134,2018,Southern New Hampshire University
14137,2019,Institute of Rural Management Anand
14140,2020,United States Institute of Peace
14141,2020,Hasselt University
14142,2020,United States India Educational Foundation
14143,2020,Fulbright Commission
14146,2018,Urban Institute
14148,2019,Washington State Department of Health
14149,2018,Bellevue Hospital Center
14151,2018,Children's Hospital at Montefiore
14152,2018,West Chester University
14160,2022,Yukon Kuskokwim Health Corporation
14163,2022,Empowerment Program
14166,2020,Center for Evaluation and Development
14172,2021,Cincinnati Children's Hospital Medical Center
14183,2023,Morehouse School of Medicine
14184,2023,Georgia Institute of Technology
14189,2023,SRON Netherlands Institute for Space Research
14193,2023,Jet Propulsion Laboratory
14194,2023,ExxonMobil (United States)
14196,2019,Florida Sea Grant
14200,2019,Goddard Institute for Space Studies
14205,2024,Florida State University
14208,2021,Dartmouth College
14209,2021,Dartmouth–Hitchcock Medical Center
14210,2021,Dartmouth Institute for Health Policy and Clinical Practice
14213,2020,Quality Research
14218,2021,Consolidated Mosquito Abatement District
14230,2023,Roswell Park Comprehensive Cancer Center
14233,2023,Aristotle University of Thessaloniki
14238,2021,University of Minnesota System
14240,2021,Espace pour la vie
14241,2021,Université de Montréal
14252,2024,University of New England
14253,2024,Share Our Strength
14259,2023,Science Museum of Virginia
14263,2020,University of Arkansas System
14267,2017,Willamette University
14271,2018,Office of Diversity and Inclusion
14275,2022,Plum Island Animal Disease Center
14282,2019,Community Food Bank
14283,2022,University of Portland
14285,2018,Yonsei University
14296,2022,Konkuk University Medical Center
14297,2022,Federal Reserve Bank of San Francisco
14298,2018,University of Wisconsin–Whitewater
14299,2024,Florida International University
14300,2023,University of Denver
14302,2023,Pacific Environment
14303,2020,University of Wyoming
14305,2020,Western Colorado University
14310,2022,Arkansas Biosciences Institute
14317,2024,Forest Products Laboratory
14318,2024,Pacific Northwest Research Station
14321,2021,University of Mississippi
14323,2023,Teach For America
14335,2017,INSEAD
14338,2019,Plant (United States)
14339,2019,U.S. Vegetable Laboratory
14340,2023,Flatiron Health (United States)
14344,2022,Clemson University
14352,2018,Federal Deposit Insurance Corporation
14357,2023,Egg Industry Center
14363,2017,Butler University
14365,2017,United States Army Corps of Engineers
14370,2019,Baruch College
14373,2020,Ohio University
14384,2017,Monmouth University
14385,2017,Georgian Court University
14386,2019,University of Central Arkansas
14387,2019,Conway School of Landscape Design
14388,2019,ES Technology (United Kingdom)
14389,2019,Valley Presbyterian Hospital
14390,2019,Assam Agricultural University
14394,2023,University of Concepción
14397,2022,Zhejiang University
14410,2018,Millennium Engineering and Integration (United States)
14413,2017,Communities In Schools of Orange County
14418,2022,Western Colorado University
14419,2022,Science Exchange (United States)
14423,2022,Dyson (United Kingdom)
14425,2022,Policy Analysis (United States)
14436,2019,Federal Highway Administration
14439,2022,"University of Maryland, Baltimore County"
14450,2023,University Hospitals Seidman Cancer Center
14452,2023,University School
14453,2023,Whitney Museum of American Art
14455,2023,Institute for Global Environmental Strategies
14460,2021,Washington State Department of Agriculture
14461,2022,Research Network (United States)
14462,2022,Open Society Foundations
14464,2021,National Park Service
14474,2018,Parsons (United States)
14479,2019,Fort Hays State University
14482,2023,Government of Newfoundland and Labrador
14483,2023,J.C. Blair Memorial Hospital
14484,2023,Memorial University of Newfoundland
14485,2023,"Innovation, Science and Economic Development Canada"
14486,2023,Atlantic Industries (Canada)
14489,2023,Korea Maritime Institute
14491,2023,U.S. Vegetable Laboratory
14494,2023,Tennessee Valley Authority
14498,2020,Center for Coastal Studies
14501,2024,Southern Research Station
14502,2024,National Institute for Mathematical and Biological Synthesis
14505,2023,Michigan United
14506,2023,University of Notre Dame
14512,2021,Millersville University
14513,2020,University of Illinois at Springfield
14518,2023,University of Miami
14520,2022,Dalhousie University
14522,2022,NOAA National Marine Fisheries Service Alaska Fisheries Science Center
14525,2023,IMT Nord Europe
14526,2023,"Territoires, Villes, Environnement & Société"
14529,2022,Federal Communications Commission
14536,2024,University School
14537,2024,Harm Reduction Services
14540,2017,Air Force Institute of Technology
14544,2018,Community Health Center
14546,2017,National Renewable Energy Laboratory
14549,2017,University of Exeter
14550,2017,Université de Sherbrooke
14553,2022,Film Independent
14555,2022,Central Arkansas Veterans Healthcare System
14558,2023,London Business School
14561,2020,Rogers (United States)
14562,2020,NOAA National Marine Fisheries Service Northeast Fisheries Science Center
14565,2022,Ann Arbor Center for Independent Living
14569,2023,Los Angeles County Department of Public Health
14573,2020,Klamath Community College
14574,2020,Ashland (United States)
14576,2023,Phoenix Houses of New England
14583,2023,National Park Service
14585,2023,Lou Ruvo Brain Institute
14586,2023,Cleveland Clinic
14587,2023,"University of Nevada, Las Vegas"
14588,2023,Hoag Memorial Hospital Presbyterian
14589,2023,Neurosciences Institute
14593,2020,Marquette University
14594,2020,Western University
14599,2023,Oregon Department of Fish and Wildlife
14604,2017,Oregon Medical Research Center
14607,2019,University of Minnesota System
14609,2021,National Institute of Standards and Technology
14610,2021,Science and Technology Policy Institute
14614,2023,Brookings Institution
14621,2018,National Institute on Aging
14624,2018,Institute on Aging
14627,2023,Soka University of America
14629,2021,Northeastern University
14635,2023,McCormick (United States)
14638,2024,Washington University in St. Louis
14639,2024,St. Francis Medical Center
14640,2024,Saint Francis Medical Center
14641,2024,St. Jude Children's Research Hospital
14642,2024,Barnes-Jewish Hospital
14643,2024,Jewish Hospital
14647,2021,University of California System
14651,2023,Wofford College
14652,2023,Tall Timbers Research Station and Land Conservancy
14655,2023,Planetary Science Institute
14658,2020,Policy Analysis (United States)
14669,2023,Wright-Patterson Air Force Base
14673,2018,Minnesota State University Moorhead
14675,2022,University of Tampa
14677,2022,Florida Department of Agriculture and Consumer Services
14680,2022,IZA - Institute of Labor Economics
14685,2023,Natural Resources Canada
14688,2023,Morton Arboretum
14692,2022,University of Oslo
14699,2023,University of West Florida
14705,2021,Planetary Science Institute
14713,2018,Leech Lake Tribal College
14714,2018,"Queens College, CUNY"
14716,2017,University of Alaska Anchorage
14718,2020,University of North Texas Health Science Center
14720,2020,Reata Pharmaceuticals (United States)
14726,2017,York College of Pennsylvania
14727,2017,Lindenwood University
14728,2017,University of Nevada Reno
14729,2022,Child Trends
14731,2022,Children's Healthcare of Atlanta
14739,2023,Watershed Center
14741,2023,Environmental Defense Fund
14744,2021,Delta Waterfowl Foundation
14747,2022,Denison University
14748,2022,International Labour Organization
14753,2018,American Academy of Health Behavior
14764,2018,Indian Institute of Public Administration
14765,2018,Jawaharlal Nehru University
14767,2018,Illinois College
14769,2018,Singapore Management University
14770,2018,Breakthrough
14771,2018,Athena Research and Innovation Center In Information Communication & Knowledge Technologies
14772,2018,National and Kapodistrian University of Athens
14773,2018,Wetlands International
14774,2018,"National Law University, Delhi"
14775,2018,Max Planck Institute for Innovation and Competition
14783,2023,Khulna University
14784,2023,North South University
14785,2023,Medical University Plovdiv
14788,2023,Utrecht University
14790,2023,University of Tokyo Hospital
14791,2023,Swinburne University of Technology
14792,2023,University of St. Thomas - Texas
14795,2023,Corvallis Environmental Center
14796,2023,Idaho State University
14799,2023,Federal Reserve Bank of Kansas City
14803,2019,Ecological Consulting (Czechia)
14804,2018,University of Birjand
14805,2018,Urbana University
14811,2021,Museum of Vertebrate Zoology
14814,2022,Deutsches Historisches Institut Washington
14820,2021,Multidisciplinary Digital Publishing Institute (Switzerland)
14824,2021,Akdeniz University
14825,2021,University of the Sunshine Coast
14827,2021,International Solomon University
14829,2017,Chaffey College
14837,2019,Sugarcane Breeding Institute
14841,2021,University of Saskatchewan
14843,2021,North Dakota State University
14845,2021,Rutgers Sexual and Reproductive Health and Rights
14847,2021,Dakota State University
14854,2023,Life Science Institute
14868,2022,University of Colorado System
14870,2022,Institute of Behavioral Sciences
14872,2022,Wildlands Network
14879,2022,Southern University of Science and Technology
14881,2022,National Institute for Environmental Studies
14885,2022,Ball State University
14887,2022,Demos
14896,2021,Argonne National Laboratory
14901,2023,University of Tennessee at Martin
14909,2023,"University of Maryland, Baltimore County"
14912,2023,Kalamazoo College
14916,2021,National Center for Supercomputing Applications
14918,2021,Illinois Department of Natural Resources
14920,2021,Jeonbuk National University
14937,2022,Allen Institute
14952,2024,Natural Resources Conservation Service
14959,2023,Florida College
14973,2023,Belmont University
14974,2023,Bergen Catholic High School
14980,2022,Georgetown University
14981,2021,Georgia Institute of Technology
14982,2023,Graduate School USA
14984,2023,Pacific Northwest Diabetes Research Institute
14988,2022,Asian Pacific Environmental Network
14992,2022,Office of the Governor
14993,2018,National Institute of Standards and Technology
14994,2023,Unity College
14997,2020,Bryn Mawr College
14998,2020,Widener University
15012,2023,Walden University
15013,2023,University of Hawaii System
15015,2024,Lawrence Berkeley National Laboratory
15019,2024,Swanson Center
15021,2024,University of Cincinnati Medical Center
15022,2024,Cincinnati Children's Hospital Medical Center
15024,2024,Princeton University
15029,2020,Santa Clara University
15030,2018,Children's National
15032,2018,St. Christopher's Hospital for Children
15036,2024,Stephen F. Austin State University
15037,2017,Society for Nutrition Education and Behavior
15038,2024,"California State University, Bakersfield"
15039,2024,Chatham University
15040,2024,Georgia Southern University
15043,2023,University of New Hampshire at Manchester
15047,2017,Nationwide Mutual Insurance Company (United States)
15049,2022,Eastern Michigan University
15056,2024,North Carolina Central University
15064,2020,University of Colorado Colorado Springs
15066,2020,Southern Illinois University Carbondale
15068,2024,University of New Hampshire at Manchester
15072,2019,Dartmouth Hospital
15088,2022,University of Naples Federico II
15090,2022,Microsoft (United States)
15092,2022,ResearchWorks (United States)
15097,2022,Short and Associates (United States)
15098,2022,Harrison Medical Center
15100,2024,Western Washington University
15110,2023,Comillas Pontifical University
15111,2023,Gerontological Society of America
15112,2023,Keck Hospital of USC
15127,2024,Office of Diversity and Inclusion
15130,2023,Agriculture and Food
15135,2022,North Carolina Wildlife Resources Commission
15139,2023,St. Olaf College
15146,2022,Delbarton School
15155,2023,Kentucky State University
15160,2024,GC Systems (United States)
15161,2024,Mississippi State University
15162,2020,Forest Products Laboratory
15166,2020,Madison Group (United States)
15170,2024,Purdue University System
15173,2024,Mitchell Institute
15175,2024,"Anna University, Chennai"
15183,2021,Center for Coastal Studies
15187,2023,Jean Mayer Human Nutrition Research Center on Aging
15193,2020,Central State University
15196,2018,MetroHealth
15197,2018,MetroHealth Medical Center
15199,2023,Rensselaer Polytechnic Institute
15206,2022,University of Kansas Medical Center
15212,2021,The Ohio State University Wexner Medical Center
15214,2024,Bill & Melinda Gates Foundation
15217,2022,Indiana University
15221,2017,Maine Farmland Trust
15223,2024,Resource (United States)
15225,2024,University of Rochester
15228,2018,Tri-County Health Department
15229,2018,Auburn University System
15231,2024,Arkansas State University
15239,2024,Fred Hutch Cancer Center
15241,2024,National Institute of Environmental Health Sciences
15245,2024,"University at Albany, State University of New York"
15251,2021,University of Denver
15253,2022,Alabama Agricultural and Mechanical University
15258,2022,University of Tennessee Southern
15260,2021,Morgantown High School
15264,2022,West Virginia State University
15276,2024,North Central College
15278,2024,Augustana University
15279,2024,Westlake Health Center
15282,2022,Morgan State University
15284,2024,Urbana University
15286,2022,University of Rochester
15288,2022,Optum (United States)
15289,2022,UnitedHealth Group (United States)
15290,2022,VA Boston Healthcare System
15291,2022,Ariadne Diagnostics (United States)
15294,2022,University of Louisville
15295,2022,University of Massachusetts Chan Medical School
15296,2022,Edith Nourse Rogers Memorial Veterans Hospital
15299,2023,University of North Carolina Health Care
15301,2023,Prisma Health
15302,2023,University of North Carolina at Greensboro
15304,2024,University of Utah
15306,2023,Concordia College - Minnesota
15311,2022,University of Arkansas at Monticello
15312,2022,South College
15318,2018,University of Bristol
15320,2019,CDC Foundation
15321,2023,Universidad de Guanajuato
15323,2023,The University of Kansas Cancer Center
15324,2023,Huntsman Cancer Institute
15330,2024,Oklahoma State University Oklahoma City
15331,2024,Oklahoma State University Center for Health Sciences
15332,2023,Medical University of South Carolina
15335,2024,Texas Parks and Wildlife Department
15336,2024,Colorado Parks and Wildlife
15337,2024,United States Fish and Wildlife Service
15338,2024,Texas A&M University – Kingsville
15345,2018,Federal Reserve Bank of Atlanta
15349,2024,Columbia University
15350,2024,University of Canterbury
15353,2024,Altarum Institute
15354,2024,CT Group Of Institutions
15357,2023,Vermont Law and Graduate School
15359,2023,Quality Research
15365,2018,Golden Gate University
15370,2018,Southern Oregon University
15371,2018,Ashland (United States)
15378,2023,University City Science Center
15381,2021,University of Massachusetts Lowell
15387,2023,Eastern Kentucky University
15388,2018,Government Communications Headquarters
15389,2018,Middle Tennessee State University
15395,2024,University of Wisconsin–Stevens Point
15396,2024,Purchase College
15398,2024,University of South Florida
15400,2023,Cooperative Institute for Research in Environmental Sciences
15402,2023,University of Colorado System
15403,2023,Climate Central
15404,2023,Science Exchange (United States)
15405,2017,Morrison Tech
15406,2017,Louisiana Tech University
15410,2017,Academy of Nutrition and Dietetics
15416,2019,Cedars-Sinai Medical Center
15417,2020,Universidad EAFIT
15418,2020,Universidad de Los Andes
15419,2020,Macalester College
15420,2020,Banco de la República Colombia
15423,2022,University of Victoria
15431,2023,Alabama Agricultural and Mechanical University
15436,2021,California State University System
15442,2022,The University of Texas at San Antonio
15449,2023,Arkansas Tech University
15450,2023,Southern Arkansas University
15455,2023,Houston Methodist
15460,2018,Federal Communications Commission
15464,2023,Trinity University
15465,2023,Rice University
15466,2023,Brown University
15467,2023,Providence College
15469,2024,UCLA Health
15470,2024,"University of California, Los Angeles"
15471,2024,Los Angeles County Department of Public Health
15472,2024,Southern California Clinical and Translational Science Institute
15475,2022,Oxford Archaeology
15476,2022,National Museums Scotland
15477,2022,Healthcentric Advisors
15478,2022,University of Leicester
15482,2021,Brigham and Women's Hospital
15484,2021,Rush University
15487,2020,Columbia Basin College
15493,2018,Tisch Hospital
15495,2018,Center for Science in the Public Interest (United States)
15501,2021,NC Department of Health and Human Services
15508,2024,Life Services (United States)
15515,2023,Wenzhou-Kean University
15516,2023,Andrews University
15519,2023,Robert Koch Institute
15522,2023,Division of Undergraduate Education
15527,2018,CARE Fertility
15531,2022,InterAmerican University of Puerto Rico
15532,2022,University of Edinburgh
15533,2022,University of Puerto Rico-Mayaguez
15534,2022,Fauna and Flora International
15535,2022,Florida Department of Environmental Protection
15536,2022,University of Puerto Rico at Río Piedras
15552,2024,Center for Epidemiology and Animal Health
15554,2021,United States Military Academy
15556,2018,New Jersey City University
15559,2023,United States Government Publishing Office
15560,2024,Michigan Technological University
15561,2024,University of Colorado Denver
15566,2023,Southwest Florida Research
15573,2024,University of Miami
15574,2024,Office of Multidisciplinary Activities
15575,2024,The University of Texas Health Science Center at Houston
15579,2022,Rocky Mountain Biological Laboratory
15583,2022,Lund University
15592,2022,Marine Corps University
15595,2020,University of Louisiana at Monroe
15600,2022,New Jersey Department of Environmental Protection
15601,2023,Southern University and Agricultural and Mechanical College
15602,2020,East Carolina University
15603,2023,Tennessee Department of Mental Health and Substance Abuse Services
15604,2023,University of Tennessee Health Science Center
15605,2022,SUNY Downstate Medical Center
15606,2022,University of North Carolina Health Care
15609,2022,Sylvester Comprehensive Cancer Center
15612,2023,National Institutes of Health
15613,2023,MedStar National Rehabilitation Hospital
15616,2023,Mayo Clinic
15617,2023,University of Iowa Hospitals and Clinics
15619,2021,Michael & Associates
15623,2020,University of North Carolina at Pembroke
15628,2020,Knoxville College
15635,2023,Youngstown State University
15643,2019,Bob Jones University
15645,2024,University of Massachusetts Lowell
15646,2024,National Center for Chronic Disease Prevention and Health Promotion
15647,2024,Centers for Disease Control and Prevention
15648,2024,Harvard Pilgrim Health Care
15650,2024,Louisiana Public Health Institute
15651,2024,Louisiana State Department of Health and Hospitals
15652,2024,National Association of Chronic Disease Directors
15653,2022,"National Academies of Sciences, Engineering, and Medicine"
15656,2017,University of South Florida Sarasota–Manatee
15659,2017,Misericordia University
15661,2017,Wilkes University
15662,2017,Istanbul University
15663,2017,Cukurova University
15664,2017,Linköping University
15665,2017,Balıkesir University
15666,2024,"University of California, San Francisco"
15667,2024,University of Toronto
15669,2024,"Chinese University of Hong Kong, Shenzhen"
15671,2023,Ball State University
15672,2022,Union College
15673,2023,Metropolitan State University
15674,2023,University of Missouri–St. Louis
15677,2023,Screen
15690,2023,Rancho Research Institute
15691,2023,Rancho Los Amigos National Rehabilitation Center
15696,2022,Skyre (United States)
15702,2022,Wesleyan University
15705,2019,University of North Carolina at Pembroke
15706,2023,ARC Centre of Excellence for Plant Success in Nature and Agriculture
15707,2023,Australian Research Council
15708,2023,University of Queensland
15710,2023,Corteva (United States)
15736,2019,Inland Norway University of Applied Sciences
15741,2023,California University of Pennsylvania
15745,2024,Rocky Mountain Research (United States)
15746,2024,Rocky Mountain Research Station
15749,2022,Salem State University
15750,2022,Statistics Canada
15753,2024,Chicago Kent College of Law
15754,2024,Illinois Institute of Technology
15758,2024,Colorado School of Mines
15759,2024,Xcel Energy (United States)
15767,2023,KBR (United States)
15769,2023,Wilkes University
15770,2022,"California State University, Fresno"
15771,2022,Metropolitan College of New York
15773,2021,Texas A&M University System
15776,2021,Nova Southeastern University
15778,2021,University of Colorado System
15780,2021,Ames Research Center
15792,2019,National Institute of Standards and Technology
15793,2022,Overstock (United States)
15795,2022,Hood College
15797,2023,University of Montevallo
15798,2023,University of Nevada Reno
15800,2024,Economie Publique
15802,2024,California University of Pennsylvania
15811,2022,Innovations for Poverty Action
15813,2024,"University of California, Santa Cruz"
15814,2024,Smithsonian Tropical Research Institute
15822,2021,University of Sheffield
15823,2021,Loyola University Maryland
15830,2023,Illinois Institute of Technology
15833,2023,KU Leuven
15835,2022,Federal Reserve Bank of Kansas City
15836,2024,Ohio University
15837,2024,New York College of Health Professions
15840,2019,Limestone College
15843,2018,University of Aberdeen
15844,2018,Tilburg University
15845,2018,Howard University
15846,2024,Lamar University
15852,2023,Food and Nutrition Service
15855,2023,Rocky Mountain Research (United States)
15858,2023,Pacific Northwest National Laboratory
15861,2023,Connecticut Agricultural Experiment Station
15869,2017,Statistics Canada
15871,2017,Research Institute of Industrial Economics
15873,2024,University of Nebraska–Lincoln
15875,2024,University of Kentucky
15881,2023,Texas Department of Transportation
15882,2024,Missouri Department of Agriculture
15885,2024,Arkansas Agricultural Experiment Station
15893,2021,Denison University
15897,2024,College of Charleston
15898,2024,University of Charleston
15900,2021,Walt Disney (United States)
15901,2021,Florida Museum of Natural History
15905,2021,Center For Remote Sensing (United States)
15906,2021,Indian Institute of Remote Sensing
15907,2023,Universidad de Oviedo
15909,2024,Allegheny College
15917,2023,Indraprastha Institute of Information Technology Delhi
15919,2023,University of Montana
15920,2023,Chiang Mai University
15934,2018,"Center for Disease Dynamics, Economics & Policy"
15942,2023,Université Paris-Panthéon-Assas
15943,2023,University of Allahabad
15948,2022,ActionAid
15949,2022,Seattle University
15951,2023,University of Tennessee at Chattanooga
15952,2022,New Mexico State University
15953,2022,Texas Woman's University
15954,2022,Texas State University
15963,2023,Children's Hospital of Philadelphia
15965,2021,Wesleyan University
15971,2024,European Food Information Council
15972,2024,University of Hohenheim
15976,2024,Maxwell Technologies (United States)
15985,2019,Illinois State University
15988,2018,University of Nottingham
15991,2018,Uppsala University
15996,2024,Indianapolis Zoo
15999,2024,Purdue University Northwest
16000,2024,Botanical Society of America
16002,2024,Oregon Health Authority
16003,2024,University of Hawaiʻi at Mānoa
16004,2024,University of Hawaii System
16005,2024,University of Alaska Fairbanks
16006,2024,University of Guam
16007,2024,Northern Marianas College
16008,2024,American Samoa Community College
16012,2019,Etsy (United States)
16017,2023,Cincinnati Children's Hospital Medical Center
16019,2023,Medpace (United States)
16024,2021,Oak Ridge Associated Universities
16025,2021,Hawaii Department of Health
16026,2021,United States Department of State
16027,2023,New Hampshire Fish and Game Department
16028,2023,Wells National Estuarine Research Reserve
16029,2023,NOAA Office for Coastal Management
16031,2023,Elkhorn Slough Foundation
16035,2024,Concordia University
16036,2024,"Rutgers, The State University of New Jersey"
16037,2023,Federal Reserve Bank of Cleveland
16040,2020,University of Toronto
16041,2020,Roche (Canada)
16042,2020,McMaster University
16043,2020,Western Caspian University
16045,2020,University of British Columbia
16046,2020,University of Waterloo
16051,2024,University of Alaska Anchorage
16053,2024,Soka University of America
16054,2017,International Center for Transitional Justice
16057,2022,Georgia Southern University
16058,2022,Kwame Nkrumah University of Science and Technology
16060,2017,Centre Régional d’Innovation et de Transferts Technologiques des Industries du Bois
16063,2022,Cleveland State University
16069,2022,American Geophysical Union
16070,2021,University of Puerto Rico at Río Piedras
16074,2023,University of Central Arkansas
16076,2023,Lafayette College
16077,2023,Federal Reserve
16078,2023,United States Census Bureau
16079,2023,Georgia State University
16080,2023,Federal Reserve Bank of Atlanta
16081,2023,ACS Solutions (United States)
16094,2020,Dartmouth–Hitchcock Medical Center
16095,2020,Dartmouth Institute for Health Policy and Clinical Practice
16096,2023,Maryland Department of Health
16098,2018,Sam Houston State University
16102,2020,The Evergreen State College
16105,2020,Linde (United States)
16107,2024,Office of Minority Health and Health Equity
16112,2019,Hanby Environmental (United States)
16113,2019,Cypress College
16114,2019,TerraMetrics (United States)
16121,2022,Oakland University
16124,2022,Western Sydney University
16126,2022,University of the Sciences
16127,2022,"California State University, San Marcos"
16130,2021,Goddard Institute for Space Studies
16131,2021,Potsdam Institute for Climate Impact Research
16132,2021,Leibniz Association
16133,2021,IHE Delft Institute for Water Education
16136,2023,San Jose State University
16137,2024,Southern Illinois University Edwardsville
16151,2023,Western Colorado University
16155,2022,Ascension
16156,2022,University of Louisiana at Lafayette
16157,2022,Concordia University Wisconsin
16158,2022,Livingston Public Schools
16159,2022,Ouachita Baptist University
16160,2022,Morehouse College
16161,2022,La Salle University
16162,2022,Union Hospital
16167,2022,International Institute for Applied Systems Analysis
16185,2021,University of North Alabama
16186,2021,Phillips Academy
16187,2019,"University of Nevada, Las Vegas"
16188,2019,Miami University
16192,2023,FrontLine Service
16193,2023,Idaho National Laboratory
16198,2020,Itasca Consultants (United States)
16199,2020,Williamson College
16200,2017,Southwestern Law School
16202,2021,Nord University
16209,2019,Library of Virginia
16212,2023,Universidad Nacional Autónoma de México
16213,2023,Autonomous University of Tlaxcala
16216,2023,New School
16219,2023,"California State University, Fresno"
16224,2023,Washington Department of Fish and Wildlife
16238,2022,Morgantown High School
16241,2024,Atlanta VA Medical Center
16244,2024,Columbia University Irving Medical Center
16251,2019,Reata Pharmaceuticals (United States)
16252,2019,University of North Texas Health Science Center
16260,2022,University of New Hampshire at Manchester
16261,2024,Office of Patient Care Services
16262,2024,United States Department of Veterans Affairs
16263,2024,San Francisco VA Health Care System
16266,2023,"University of Minnesota, Duluth"
16277,2024,University of California System
16279,2024,West Virginia University
16281,2024,University of Minnesota System
16284,2024,Wyoming Department of Education
16285,2024,University of Wyoming
16295,2023,SUNY Brockport
16299,2023,My25
16300,2023,Wildlands Network
16302,2023,Bureau of Land Management
16314,2023,Gender Studies
16315,2020,Pennington Biomedical Research Center
16316,2023,Center for Large Landscape Conservation
16318,2023,Western Transportation Institute
16320,2020,Dominican University of California
16321,2024,Siena College
16322,2024,Pace University
16323,2024,Rensselaer Polytechnic Institute
16344,2020,University of Hong Kong
16347,2023,Mitchell Institute
16352,2023,National Audubon Society
16353,2023,California Department of Fish and Wildlife
16354,2023,California Department of Conservation
16355,2023,Audubon Nature Institute
16361,2022,Keck Hospital of USC
16369,2023,University of St Andrews
16370,2023,London School of Economics and Political Science
16371,2023,University of Helsinki
